url;country;date;Zustand;Fahrzeughalter;HU/AU neu;Garantie;Scheckheftgepflegt;Nichtraucherfahrzeug;Marke;Modell;Angebotsnummer;Erstzulassung;Außenfarbe;Farbe laut Hersteller;Innenausstattung;Karosserieform;Anzahl Türen;Sitzplätze;Schlüsselnummer;Länderversion;Getriebeart;Hubraum;Zylinder;Antriebsart;Kraftstoff;"KraftstoffverbrauchWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";"CO2-EmissionenWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";Schadstoffklasse;Feinstaubplakette;Marke, Modell;Leistung;Kilometerstand;Getriebe;Kraftstoffverbr.*;Verkäufer;Ausstattung;Region;Serviceleistungen;Spezielle Umbauten;Modellvarianten;Bilder;Fahrzeugbeschreibung;haendler;privat;ort;price;ausstattung_liste;Lackierung;Leergewicht;Andere Energieträger;Gänge;HU Prüfung;Letzter Kundendienst
/angebote/fiat-panda-firefly-hybrid-70-launch-edition-benzin-gruen-0df50b99-d5d8-40d8-86e6-01e03ec71287?;Oesterreich;2020-10-19 18:06:40.554203;Vorführfahrzeug;1;;;;;Fiat;Panda;;2020;Grün;Rugiada Grün;Stoff, Sonstige;Limousine;5;4;;Österreich;Schaltgetriebe;999 cm³;4;;Benzin;;;Euro 6d-TEMP;;;;;;;;;;;;;;;True;False;4550 Kremsmünster;13800;['', 'ABS', 'Android Auto', 'Beheizbare Frontscheibe', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'Dachreling', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Sicherheit', 'Sprachsteuerung', 'Stahlfelgen', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];Metallic;960 kg;;6;;
/angebote/mercedes-benz-e-200-d-t-modell-diesel-grau-59474d24-e2ba-436e-b0b7-3b0207ecc0df?;Oesterreich;2020-10-19 18:06:40.555968;Vorführfahrzeug;;;;;;Mercedes-Benz;E 200;20VD048;2020;Grau;graphitgrau metallic;Stoff, Schwarz;Kombi;5;5;;;Automatik;1.598 cm³;4;Heck;Diesel;4,7 l/100 km (komb);124 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;1220 Wien;49990;['', 'Alufelgen', 'Bluetooth', 'DAB-Radio', 'Dachreling', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Extras', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Navigationssystem', 'Notrufsystem', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Sportpaket', 'Totwinkel-Assistent', 'Unterhaltung/Media', 'Verkehrszeichenerkennung'];Metallic;1.835 kg;;9;;
/angebote/audi-a6-avant-40-tdi-quattro-s-tronic-s-line-hd-matrix-diesel-schwarz-d0b6fefb-088d-4154-a684-c8bfda29eb99?;Oesterreich;2020-10-19 18:06:40.555399;Gebraucht;;;;;;Audi;A6;1364334;2019;Schwarz;brilliantschwarz;Teilleder, Schwarz;Kombi;5;5;;;Automatik;1.968 cm³;4;Allrad;Diesel;4,4 l/100 km (komb)5 l/100 km (innerorts)4,2 l/100 km (außerorts);119 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;3304 Hart;54900;['', '360° Kamera', 'Abstandstempomat', 'Airbag hinten', 'Allrad', 'Alufelgen', 'Ambientebeleuchtung', 'Android Auto', 'Anhängerkupplung', 'Apple CarPlay', 'Berganfahrassistent', 'Einparkhilfe Kamera', 'Elektrische Heckklappe', 'Elektrische Sitze', 'Extras', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Innenspiegel automatisch abblendend', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Kurvenlicht', 'LED-Tagfahrlicht', 'Laserlicht', 'Lederlenkrad', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Schaltwippen', 'Schiebedach', 'Sicherheit', 'Soundsystem', 'Spoiler', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Standheizung', 'Tuning', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Voll-LED Scheinwerfer', 'Volldigitales Kombiinstrument', 'Zentralverriegelung mit Funkfernbedienung'];;1.965 kg;;7;12/2021;
/angebote/audi-a6-1-8-benzin-weiss-552009b2-fab7-562e-e053-0100007fc6dd?;Oesterreich;2020-10-19 18:06:40.562654;Gebraucht;;;;;;Audi;A6;;1996;Weiß;;;Limousine;4;5;;;Schaltgetriebe;1.781 cm³;4;;Benzin;9,3 l/100 km (komb)12,7 l/100 km (innerorts)7,3 l/100 km (außerorts);220 g CO2/km (komb);;;;;;;;;;;;;;;;False;True;9451 Preitenegg;1800;['', 'ABS', 'Beifahrerairbag', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Fahrerairbag', 'Komfort', 'Servolenkung', 'Sicherheit', 'Wegfahrsperre', 'Zentralverriegelung'];;1.385 kg;;5;;
/angebote/mercedes-benz-a-200-benzin-grau-8d39168a-1131-428f-94e1-183cd7b27ef1?;Oesterreich;2020-10-19 18:06:40.562502;Gebraucht;;;;;;Mercedes-Benz;A 200;20GZ111;2018;Grau;mountaingrau metallic;Schwarz;Kleinwagen;5;5;;;Automatik;1.323 cm³;4;Front;Benzin;5,3 l/100 km (komb);123 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;1220 Wien;26990;['', 'Alufelgen', 'Anhängerkupplung', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Extras', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Scheinwerfer', 'Lordosenstütze', 'Navigationssystem', 'Notrufsystem', 'Regensensor', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Sportpaket', 'Spurhalteassistent', 'Tempomat'];Metallic;1.355 kg;;7;;
/angebote/mercedes-benz-c-220-d-coupe-diesel-rot-cf6383d3-74d1-42b3-a8a2-376b468d7bf8?;Oesterreich;2020-10-19 18:06:40.571685;Vorführfahrzeug;;;;;;Mercedes-Benz;C 220;20VD008;2020;Rot;designo hyazinthrot metallic;Sonstige;Coupé;2;4;;;Automatik;1.950 cm³;4;Heck;Diesel (Rußpartikelfilter);4,9 l/100 km (komb);130 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;1220 Wien;46990;['', 'Alufelgen', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Extras', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Navigationssystem', 'Notrufsystem', 'Panoramadach', 'Regensensor', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Sportpaket', 'Spurhalteassistent', 'Tempomat', 'Totwinkel-Assistent', 'Unterhaltung/Media'];Metallic;1.650 kg;;9;;
/angebote/ford-s-max-titanium-2-0tdci-150ps-diesel-silber-4a74e255-4423-49d0-a465-a3190fd92172?;Oesterreich;2020-10-19 18:06:40.569364;Gebraucht;1;;;;;Ford;S-Max;APAT1241794;2016;Silber;Perl-Silber (Metallic);Sonstige;Van/Kleinbus;5;5;8566/BKM;;Schaltgetriebe;1.997 cm³;;Front;Diesel (Rußpartikelfilter);5,2 l/100 km (komb)5,9 l/100 km (innerorts)4,8 l/100 km (außerorts);134 g CO2/km (komb);Euro 6;;;;;;;;;;;;;;;True;False;6134 Vomp;22980;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beheizbare Frontscheibe', 'Beheizbares Lenkrad', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Einparkhilfe selbstlenkendes System', 'Elektr. Fensterheber', 'Elektrische Heckklappe', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Müdigkeitswarnsystem', 'Navigationssystem', 'Nebelscheinwerfer', 'Notrufsystem', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sportsitze', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung'];Metallic;1.594 kg;;8;03/2021;
/angebote/mercedes-benz-e-320-elegance-cdi-aut-diesel-grau-571608b2-f72b-6145-e053-0100007fd0b1?;Oesterreich;2020-10-19 18:06:40.566834;Gebraucht;;;;;;Mercedes-Benz;E 320;;2003;Grau;;;Limousine;4;5;;;Halbautomatik;3.222 cm³;6;;Diesel;6,9 l/100 km (komb)9,4 l/100 km (innerorts)5,4 l/100 km (außerorts);183 g CO2/km (komb);Euro 3;;;;;;;;;;;;;;;False;True;4030 linz;1900;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Innenspiegel automatisch abblendend', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Seitenairbag', 'Sicherheit', 'Tempomat', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;1.735 kg;;5;;
/angebote/peugeot-308-1-6-blue-hdi-1-besitz-navi-tempomat-touchdisplay-diesel-schwarz-5a6608b2-838a-7765-e053-0100007faef4?;Oesterreich;2020-10-19 18:06:40.546300;Gebraucht;1;Ja;;;;Peugeot;308;;2017;Schwarz;;Stoff, Schwarz;Limousine;5;5;;;Schaltgetriebe;1.560 cm³;4;Front;Diesel (Rußpartikelfilter);3,6 l/100 km (komb);94 g CO2/km (komb);Euro 6;;;;;;;;;;;;;;;True;False;8401 Feldkirchen bei Graz;9499;['', '2-Zonen-Klimaautomatik', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Innenspiegel automatisch abblendend', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Soundsystem', 'Spoiler', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];Metallic;1.160 kg;;5;04/2022;10/2020
/angebote/hyundai-i20-1-25-level-3-top-ausstattung-benzin-blau-d72bf09b-230c-4e36-8af2-93343aad349c?;Oesterreich;2020-10-19 18:06:40.550041;Gebraucht;1;;;;;Hyundai;i20;2022050489;2019;Blau;blau;Stoff;Limousine;5;5;;;Schaltgetriebe;1.248 cm³;;Front;Benzin;5,2 l/100 km (komb)6,4 l/100 km (innerorts)4,4 l/100 km (außerorts);118 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;3180 Lilienfeld;10990;['', 'ABS', 'Alarmanlage', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Komfort', 'Kurvenlicht', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];Metallic;980 kg;;5;01/2022;
/angebote/nissan-qashqai-i-way-1-6-dci-diesel-weiss-c4b25b94-85b8-42e3-b3f1-e1161e2108a1?;Oesterreich;2020-10-19 18:06:40.548299;Gebraucht;1;Ja;;;;Nissan;Qashqai;16 (185620);2012;Weiß;WHITE (S);Stoff, Schwarz;SUV/Geländewagen/Pickup;5;5;;Österreich;Schaltgetriebe;1.598 cm³;4;Front;Diesel;4,9 l/100 km (komb)6,3 l/100 km (innerorts)4,1 l/100 km (außerorts);130 g CO2/km (komb);Euro 5;;;;;;;;;;;;;;;True;False;2201 Gerasdorf / Föhrenhain bei Wien;9200;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beheizbare Frontscheibe', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'Dachreling', 'ESP', 'Einparkhilfe Kamera', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Geschwindigkeits-begrenzungsanlage', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Panoramadach', 'Radio', 'Regensensor', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Tagfahrlicht', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];Metallic;1.529 kg;;6;02/2021;09/2020
/angebote/volkswagen-t6-transporter-kasten-2-0-tdi-sthz-sh-ahk-acc-kamera-pdc-navi-diesel-weiss-1674c5a5-76b5-4b38-afd3-de48b94bade8?;Oesterreich;2020-10-19 18:06:40.551938;Gebraucht;;;12 Monate;;;Volkswagen;T6 Transporter;;2018;Weiß;;Stoff, Schwarz;Transporter;4;3;;;Schaltgetriebe;1.998 cm³;4;Front;Diesel;;;;;;;;;;;;;;;;;;True;False;4840 Vöcklabruck;25499;['', 'ABS', 'Abstandstempomat', 'Abstandswarner', 'Alarmanlage', 'Anhängerkupplung', 'Apple CarPlay', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Musikstreaming integriert', 'Müdigkeitswarnsystem', 'Navigationssystem', 'Radio', 'Reserverad', 'Schiebetür rechts', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Stahlfelgen', 'Standheizung', 'Start/Stop-Automatik', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Winterreifen', 'Zentralverriegelung mit Funkfernbedienung'];;;;5;;07/2020
/angebote/maserati-levante-levante-s-q4-benzin-blau-500212a3-b568-468f-9960-acf128d0714e?;Oesterreich;2020-10-19 18:06:40.549295;Gebraucht;;;;;;Maserati;Levante;19GM234;2016;Blau;Blau Metallic;Vollleder, Braun;SUV/Geländewagen/Pickup;5;5;;;Automatik;2.979 cm³;6;Allrad;Benzin;;253 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;2345 Brunn am Gebirge;59990;['', 'ABS', 'Allrad', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Heckklappe', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lichtsensor', 'Navigationssystem', 'Nebelscheinwerfer', 'Regensensor', 'Schaltwippen', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung mit Funkfernbedienung'];Metallic;2.164 kg;;8;;
/angebote/nissan-micra-nissan-ig-t-5mt-100-benzin-blau-35fba27b-cdf5-407c-92fd-69c86bab680c?;Oesterreich;2020-10-19 18:06:40.557674;Neu;;;60 Monate;;;Nissan;Micra;1-22299;;Blau;(RQG) Blue Foudre;Stoff;Kleinwagen;;;;Österreich;Schaltgetriebe;;;;Normal/Benzin 91;;126 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;2115 Ernstbrunn;13990;[];;;;5;;
/angebote/opel-karl-1-0-ecotec-cosmo-eco-paket-benzin-weiss-94f61a3b-23b8-41ca-9acd-82ce4f5a1c7a?;Oesterreich;2020-10-19 18:06:40.571686;Gebraucht;;;;;;Opel;Karl;;2016;Weiß;;Teilleder, Schwarz;Limousine;5;4;;;Schaltgetriebe;999 cm³;3;Front;Benzin;4,3 l/100 km (komb)5,4 l/100 km (innerorts)3,7 l/100 km (außerorts);99 g CO2/km (komb);Euro 6;;;;;;;;;;;;;;;True;False;4782 St. Florian am Inn;7100;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Isofix', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Spoiler', 'Spurhalteassistent', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'W-Lan / Wifi Hotspot', 'Wegfahrsperre', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;939 kg;;5;;
/angebote/fiat-ducato-14-3200-3-2t-2-8-i-d-td-diesel-weiss-2655868c-5b7d-4bd7-a227-b0aee1fd65b6?;Oesterreich;2020-10-19 18:06:40.558997;Gebraucht;5;;;;;Fiat;Ducato;;1999;Weiß;;Stoff, Sonstige;Kombi;5;3;;;Schaltgetriebe;2.800 cm³;4;Front;Diesel;10 l/100 km (komb)12,9 l/100 km (innerorts)8,3 l/100 km (außerorts);266 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;3363 Neufurth/Amstetten;1490;['', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Radio', 'Schiebetür rechts', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Stahlfelgen', 'Unterhaltung/Media', 'Wegfahrsperre'];;1.920 kg;;5;;
/angebote/mercedes-benz-c-220-elegance-cdi-aut-nur-79-000-km-1-besitz-diesel-blau-a90486da-11e5-48aa-8a91-1ef3ff815bf7?;Oesterreich;2020-10-19 18:06:40.564942;Gebraucht;1;;;;;Mercedes-Benz;C 220;;2001;Blau;;Vollleder, Schwarz;Limousine;4;5;;Österreich;Automatik;2.148 cm³;4;Heck;Diesel;6,7 l/100 km (komb)9,4 l/100 km (innerorts)5,1 l/100 km (außerorts);177 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;5023 Salzburg;2990;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bordcomputer', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reserverad', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sommerreifen', 'Tempomat', 'Unterhaltung/Media', 'Wegfahrsperre', 'Winterreifen', 'Zentralverriegelung mit Funkfernbedienung'];Metallic;1.520 kg;;5;;
/angebote/mercedes-benz-a-180-d-diesel-weiss-d42d04d8-2a53-4aaf-9dd2-3c45366ac4fd?;Oesterreich;2020-10-19 18:06:40.564670;Gebraucht;;;;;;Mercedes-Benz;A 180;19MV098;2020;Weiß;polarweiß;Teilleder, Schwarz;Kleinwagen;5;5;;;Automatik;1.461 cm³;4;Front;Diesel (Rußpartikelfilter);3,9 l/100 km (komb);103 g CO2/km (komb);;;;;;;;;;;;;;;;True;False;1100 Wien;30166;['', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Komfort', 'Lordosenstütze', 'Regensensor', 'Sicherheit', 'Spurhalteassistent', 'Tempomat', 'Unterhaltung/Media'];Standardlackierung;1.445 kg;;7;;
/angebote/volkswagen-beetle-1-6-tdi-diesel-schwarz-ee2009b2-da14-972d-e053-0100007f02b5?;Oesterreich;2020-10-19 18:06:40.547131;Gebraucht;2;;;;;Volkswagen;Beetle;;2012;Schwarz;;;Limousine;2;4;;;Schaltgetriebe;1.598 cm³;4;;Diesel (Rußpartikelfilter);4,5 l/100 km (komb);119 g CO2/km (komb);Euro 5;;;;;;;;;;;;;;;False;True;3163 Rohrbach;6900;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'MP3', 'Radio', 'Seitenairbag', 'Sicherheit', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];Metallic;1.274 kg;;5;08/2021;09/2020
/angebote/citroen-c4-picasso-vti-120-jubilaeums-collection-pickerl-neu-benzin-weiss-b0d27344-9389-43a8-8a18-08cb6eb1e3a0?;Oesterreich;2020-10-19 18:06:40.552414;Gebraucht;;;;;;Citroen;C4 Picasso;;2012;Weiß;Alpineweiß;Stoff, Schwarz;Van/Kleinbus;5;5;;Österreich;Schaltgetriebe;1.598 cm³;4;Front;Benzin;6,9 l/100 km (komb)9,3 l/100 km (innerorts)5,4 l/100 km (außerorts);159 g CO2/km (komb);Euro 5;;;;;;;;;;;;;;;True;False;1100 Wien;4995;['', 'ABS', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reserverad', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'Unterhaltung/Media', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];Metallic;1.530 kg;;5;;10/2020
